model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
Ballistix BL16G32C16U4RL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G32C16U4WL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G32C16U4BL2K,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G32C16U4RL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G32C16U4WL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4BL,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4RL,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4WL,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4BL2K,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4RL,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4WL,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4B,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4R,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL32G32C16U4W,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4B,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4R,DIMM,Unbuffered,non-ECC,32 GiByte,1Rx8,32 Gibit?,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K32G32C16U4W,DIMM,Unbuffered,non-ECC,32 GiByte,1Rx8,32 Gibit?,1.35v,DDR4-3200,16-18-18-36,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4B,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4R,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4W,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4B,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4R,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4W,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4BL,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4RL,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G30C15U4WL,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4BL2K,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4RL,DIMM,Unbuffered,non-ECC,8 GiByte,2Rx8,4 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G30C15U4WL,DIMM,Unbuffered,non-ECC,8 GiByte,2Rx8,4 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4B,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4R,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4W,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4B,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4R,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4W,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4BL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4RL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G30C15U4WL,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4BL2K,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4RL,DIMM,Unbuffered,non-ECC,16 GiByte,1Rx8,16 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G30C15U4WL,DIMM,Unbuffered,non-ECC,16 GiByte,1Rx8,16 Gibit,1.35v,DDR4-3000,15-16-16-35,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G26C16U4B,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G26C16U4R,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL8G26C16U4W,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G26C16U4B,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G26C16U4R,DIMM,Unbuffered,non-ECC,8 GiByte,2Rx8,4 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K8G26C16U4W,DIMM,Unbuffered,non-ECC,8 GiByte,2Rx8,4 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G26C16U4B,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G26C16U4R,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL16G26C16U4W,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G26C16U4B,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G26C16U4R,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
Ballistix BL2K16G26C16U4W,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,16-18-18-38,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT4G4DFS632A.4FJ1,DIMM,Unbuffered,non-ECC,4 GiByte,1Rx8,4 Gibit,1.2v,DDR4-3200,22-22-22-52,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT8G4DFS832A.8FE1,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-3200,22-22-22-52,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4DFD832A.16FE1,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-3200,22-22-22-52,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
MTA8ATF1G64AZ-2G6E1,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,19-19-19-43,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT8G4DFS8266.M8FE,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2666,19-19-19-43,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4WFD8266,DIMM,Unbuffered,ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,CL19,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
MTA16ATF2G64AZ-2G6E1,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,19-19-19-43,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4DFD8266.M16FE,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2666,19-19-19-43,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT32G4DFD8266.16FB1,DIMM,Unbuffered,non-ECC,32 GiByte,2Rx8,16 Gibit,1.2v,DDR4-2666,19-19-19-43,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT8G4DFS824A.8FB1,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2400,CL17,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT8G4WFD824A.18FB1,DIMM,Unbuffered,ECC,8 GiByte,2Rx8,4 Gibit,1.2v,DDR4-2400,CL17,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4DFD824A.16FB1,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2400,CL17,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4WFD824A.18FB1,DIMM,Unbuffered,ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2400,CL17,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT8G4DFS8213.8FB1,DIMM,Unbuffered,non-ECC,8 GiByte,1Rx8,8 Gibit,1.2v,DDR4-2133,CL15,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
CT16G4DFD8213.16FB1,DIMM,Unbuffered,non-ECC,16 GiByte,2Rx8,8 Gibit,1.2v,DDR4-2133,CL15,,Micron,Micron,,N/A,,,,https://download.gigabyte.com/FileList/Memory/mb_memory_b550-aorus-pro-v2_vermeer_210224.pdf [PDF] 
