model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
D2UH28082XH30AB,DIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2US28082XH30AB,DIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-667,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2UH28082XH30AB,DIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2US28082XH25AA,DIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-800,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2UM56082XH30AB,DIMM,Unbuffered,non-ECC,4 Gbyte,"2Rx8, 16 ICs",2 Gbit,,DDR2-667,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2UM56082XH25AA,DIMM,Unbuffered,non-ECC,4 Gbyte,"2Rx8, 16 ICs",2 Gbit,,DDR2-800,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SP64081XH37AB,SODIMM,Unbuffered,non-ECC,512 Mbyte,"1Rx8, 8 ICs",512 Mbit,,DDR2-533,,,ProMOS,ProMOS,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SP64081XH30AA,SODIMM,Unbuffered,non-ECC,512 Mbyte,"1Rx8, 8 ICs",512 Mbit,,DDR2-667,,,ProMOS,ProMOS,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS64161XH37AC,SODIMM,Unbuffered,non-ECC,512 Mbyte,"1Rx16, 4 ICs",1 Gbit,,DDR2-533,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS64161XH30AB,SODIMM,Unbuffered,non-ECC,512 Mbyte,"1Rx16, 4 ICs",1 Gbit,,DDR2-667,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS64161XH25AA,SODIMM,Unbuffered,non-ECC,512 Mbyte,"1Rx16, 4 ICs",1 Gbit,,DDR2-800,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SP64082XH37AB,SODIMM,Unbuffered,non-ECC,1 Gbyte,"2Rx8, 16 ICs",512 Mbit,,DDR2-533,,,ProMOS,ProMOS,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SP64082XH30AA,SODIMM,Unbuffered,non-ECC,1 Gbyte,"2Rx8, 16 ICs",512 Mbit,,DDR2-667,,,ProMOS,ProMOS,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS64162XH30AB,SODIMM,Unbuffered,non-ECC,1 Gbyte,"2Rx16, 8 ICs",1 Gbit,,DDR2-667,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SH28081XH30AB,SODIMM,Unbuffered,non-ECC,1 Gbyte,"1Rx8, 8 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS28081XH30AB,SODIMM,Unbuffered,non-ECC,1 Gbyte,"1Rx8, 8 ICs",1 Gbit,,DDR2-667,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS64162XH25AA,SODIMM,Unbuffered,non-ECC,1 Gbyte,"2Rx16, 8 ICs",1 Gbit,,DDR2-800,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SH28081XH25AA,SODIMM,Unbuffered,non-ECC,1 Gbyte,"1Rx8, 8 ICs",1 Gbit,,DDR2-800,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS28081XH25AA,SODIMM,Unbuffered,non-ECC,1 Gbyte,"1Rx8, 8 ICs",1 Gbit,,DDR2-800,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SH28082XH30AB,SODIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS28082XH30AB,SODIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-667,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SH28082XH25AA,SODIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-800,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SS28082XH25AA,SODIMM,Unbuffered,non-ECC,2 Gbyte,"2Rx8, 16 ICs",1 Gbit,,DDR2-800,,,Samsung,Samsung,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SM56082XH30AB,SODIMM,Unbuffered,non-ECC,4 Gbyte,"2Rx8, 16 ICs",2 Gbit,,DDR2-667,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2SM56082XH25AA,SODIMM,Unbuffered,non-ECC,4 Gbyte,"2Rx8, 16 ICs",2 Gbit,,DDR2-800,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28081XH37AB,DIMM,Unbuffered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-533,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28081XH30AB,DIMM,Unbuffered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28081XH25AA,DIMM,Unbuffered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28082XH37AB,DIMM,Unbuffered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-533,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28082XH30AB,DIMM,Unbuffered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EH28082XH25AA,DIMM,Unbuffered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-800,,,hynix,hynix,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EM56082XH30AB,DIMM,Unbuffered,ECC,4 Gbyte,"2Rx8, 18 ICs",2 Gbit,,DDR2-667,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2EM56082XH25AA,DIMM,Unbuffered,ECC,4 Gbyte,"2Rx8, 18 ICs",2 Gbit,,DDR2-800,,,Micron,Micron,,N/A,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28081XH37AB,DIMM,Registered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-533,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28081XH30AB,DIMM,Registered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28081XH25AA,DIMM,Registered,ECC,1 Gbyte,"1Rx8, 9 ICs",1 Gbit,,DDR2-800,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28082XH37AB,DIMM,Registered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-533,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28082XH30AB,DIMM,Registered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-667,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RH28082XH25AA,DIMM,Registered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-800,,,hynix,hynix,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RM56082XH37AB,DIMM,Registered,ECC,2 Gbyte,"2Rx8, 18 ICs",1 Gbit,,DDR2-533,,,Micron,Micron,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RM56082XH30AB,DIMM,Registered,ECC,4 Gbyte,"2Rx8, 18 ICs",2 Gbit,,DDR2-667,,,Micron,Micron,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
D2RM56082XH25AA,DIMM,Registered,ECC,4 Gbyte,"2Rx8, 18 ICs",2 Gbit,,DDR2-800,,,Micron,Micron,,,,,,DSL's website https://www.dsltech.com.tw/products/ddr2-sdram/
